,subject,problem,group,choice,samplesize
4428,121,S9G3,1,1,36
4429,121,S10G3,1,1,42
4430,121,S11G3,1,1,55
4431,121,S12G3,1,1,46
4432,121,S13G3,1,1,33
4433,121,S14G3,1,1,39
4434,121,S15G3,1,1,52
4435,121,S16G3,1,1,56
4436,121,S17G3,1,1,70
4437,121,S18G3,1,1,58
4438,121,S19G3,1,1,64
4439,121,S20G3,1,1,119
4440,121,S21G3,1,1,58
4441,121,S1G4,1,0,34
4442,121,S2G4,1,1,46
4443,121,S3G4,1,0,82
4444,121,S4G4,1,0,92
4445,121,S5G4,1,0,83
4446,121,S6G4,1,0,33
4447,121,S7G4,1,0,45
4448,121,S8G4,1,0,70
4449,121,S9G4,1,0,37
4450,121,S10G4,1,0,63
4451,121,S11G4,1,0,45
4452,121,S12G4,1,0,74
4453,121,S13G4,1,1,68
4454,121,S14G4,1,1,45
4455,121,S15G4,1,1,66
4456,121,S16G4,1,0,52
4457,121,S17G4,1,0,61
4458,121,S18G4,1,0,61
4459,121,S19G4,1,1,68
4460,121,S20G4,1,0,107
4461,121,S21G4,1,0,39
4462,122,S1G1,1,0,24
4463,122,S2G1,1,0,20
4464,122,S3G1,1,0,15
4465,122,S4G1,1,0,12
4466,122,S5G1,1,1,40
4467,122,S6G1,1,0,10
4468,122,S7G1,1,1,21
4469,122,S8G1,1,1,24
4470,122,S9G1,1,0,32
4471,122,S10G1,1,0,23
4472,122,S11G1,1,0,20
4473,122,S12G1,1,1,17
4474,122,S13G1,1,1,21
4475,122,S14G1,1,1,28
4476,122,S15G1,1,0,11
4477,122,S16G1,1,0,34
4478,122,S17G1,1,0,21
4479,122,S18G1,1,1,14
4480,122,S19G1,1,0,22
4481,122,S20G1,1,0,14
4482,122,S21G1,1,0,28
4483,122,S1G2,1,1,50
4484,122,S2G2,1,1,33
4485,122,S3G2,1,0,14
4486,122,S4G2,1,1,24
4487,122,S5G2,1,0,45
4488,122,S6G2,1,1,15
4489,122,S7G2,1,1,13
4490,122,S8G2,1,0,18
4491,122,S9G2,1,1,18
4492,122,S10G2,1,1,16
4493,122,S11G2,1,1,12
4494,122,S12G2,1,1,10
4495,122,S13G2,1,1,15
4496,122,S14G2,1,0,13
4497,122,S15G2,1,1,14
4498,122,S16G2,1,1,15
4499,122,S17G2,1,1,15
4500,122,S18G2,1,1,10
4501,122,S19G2,1,1,28
4502,122,S20G2,1,1,36
4503,122,S21G2,1,1,19
4504,122,S1G3,1,0,18
4505,122,S2G3,1,1,12
4506,122,S3G3,1,1,18
4507,122,S4G3,1,1,24
4508,122,S5G3,1,1,18
4509,122,S6G3,1,1,14
4510,122,S7G3,1,1,16
4511,122,S8G3,1,0,14
4512,122,S9G3,1,1,19
4513,122,S10G3,1,1,10
4514,122,S11G3,1,0,1
4515,122,S12G3,1,1,22
4516,122,S13G3,1,1,25
4517,122,S14G3,1,1,7
4518,122,S15G3,1,0,11
4519,122,S16G3,1,1,26
4520,122,S17G3,1,1,19
4521,122,S18G3,1,1,14
4522,122,S19G3,1,0,17
4523,122,S20G3,1,0,12
4524,122,S21G3,1,1,40
4525,122,S1G4,1,0,30
4526,122,S2G4,1,0,18
4527,122,S3G4,1,1,16
4528,122,S4G4,1,1,43
4529,122,S5G4,1,1,50
4530,122,S6G4,1,0,24
4531,122,S7G4,1,0,22
4532,122,S8G4,1,0,14
4533,122,S9G4,1,0,29
4534,122,S10G4,1,0,16
4535,122,S11G4,1,1,20
4536,122,S12G4,1,1,19
4537,122,S13G4,1,1,21
4538,122,S14G4,1,1,4
4539,122,S15G4,1,1,12
4540,122,S16G4,1,1,18
4541,122,S17G4,1,0,32
4542,122,S18G4,1,0,13
4543,122,S19G4,1,1,17
4544,122,S20G4,1,0,25
4545,122,S21G4,1,1,22
4546,123,S1G1,1,0,20
4547,123,S2G1,1,0,59
4548,123,S3G1,1,0,67
4549,123,S4G1,1,0,51
4550,123,S5G1,1,0,36
4551,123,S6G1,1,0,20
4552,123,S7G1,1,1,25
4553,123,S8G1,1,0,32
4554,123,S9G1,1,1,33
4555,123,S10G1,1,0,26
4556,123,S11G1,1,0,24
4557,123,S12G1,1,0,31
4558,123,S13G1,1,1,42
4559,123,S14G1,1,0,47
4560,123,S15G1,1,0,37
4561,123,S16G1,1,0,21
4562,123,S17G1,1,1,32
4563,123,S18G1,1,1,63
4564,123,S19G1,1,0,54
4565,123,S20G1,1,0,45
4566,123,S21G1,1,0,77
4567,123,S1G2,1,1,27
4568,123,S2G2,1,1,50
4569,123,S3G2,1,1,35
4570,123,S4G2,1,1,42
4571,123,S5G2,1,1,24
4572,123,S6G2,1,1,35
4573,123,S7G2,1,1,21
4574,123,S8G2,1,1,20
4575,123,S9G2,1,1,34
4576,123,S10G2,1,1,19
4577,123,S11G2,1,1,35
4578,123,S12G2,1,1,24
4579,123,S13G2,1,1,28
4580,123,S14G2,1,1,22
4581,123,S15G2,1,1,20
4582,123,S16G2,1,1,31
4583,123,S17G2,1,1,15
4584,123,S18G2,1,1,32
4585,123,S19G2,1,1,48
4586,123,S20G2,1,1,33
4587,123,S21G2,1,1,32
4588,123,S1G3,1,1,19
4589,123,S2G3,1,1,31
4590,123,S3G3,1,1,35
4591,123,S4G3,1,1,22
4592,123,S5G3,1,1,28
4593,123,S6G3,1,1,65
4594,123,S7G3,1,1,23
4595,123,S8G3,1,1,40
4596,123,S9G3,1,1,35
4597,123,S10G3,1,0,28
4598,123,S11G3,1,1,18
4599,123,S12G3,1,1,40
4600,123,S13G3,1,1,35
4601,123,S14G3,1,1,30
4602,123,S15G3,1,1,16
4603,123,S16G3,1,1,18
4604,123,S17G3,1,1,18
4605,123,S18G3,1,1,24
4606,123,S19G3,1,1,38
4607,123,S20G3,1,1,26
4608,123,S21G3,1,1,20
4609,123,S1G4,1,0,27
4610,123,S2G4,1,0,37
4611,123,S3G4,1,1,44
4612,123,S4G4,1,1,35
4613,123,S5G4,1,0,35
4614,123,S6G4,1,0,48
4615,123,S7G4,1,0,28
4616,123,S8G4,1,1,29
4617,123,S9G4,1,1,38
4618,123,S10G4,1,0,24
4619,123,S11G4,1,0,21
4620,123,S12G4,1,0,42
4621,123,S13G4,1,0,30
4622,123,S14G4,1,0,15
4623,123,S15G4,1,0,15
4624,123,S16G4,1,0,36
4625,123,S17G4,1,0,18
4626,123,S18G4,1,1,28
4627,123,S19G4,1,0,43
4628,123,S20G4,1,1,25
4629,123,S21G4,1,0,53
4630,124,S1G1,1,0,17
4631,124,S2G1,1,0,18
4632,124,S3G1,1,1,12
4633,124,S4G1,1,0,12
4634,124,S5G1,1,0,12
4635,124,S6G1,1,1,7
4636,124,S7G1,1,0,8
4637,124,S8G1,1,1,9
4638,124,S9G1,1,0,5
4639,124,S10G1,1,0,8
4640,124,S11G1,1,1,6
4641,124,S12G1,1,1,6
4642,124,S13G1,1,0,4
4643,124,S14G1,1,1,3
4644,124,S15G1,1,0,4
4645,124,S16G1,1,0,4
4646,124,S17G1,1,0,4
4647,124,S18G1,1,0,6
4648,124,S19G1,1,0,4
4649,124,S20G1,1,0,6
4650,124,S21G1,1,0,3
4651,124,S1G2,1,0,23
4652,124,S2G2,1,0,16
4653,124,S3G2,1,0,10
4654,124,S4G2,1,0,17
4655,124,S5G2,1,1,8
4656,124,S6G2,1,1,8
4657,124,S7G2,1,0,13
4658,124,S8G2,1,1,7
4659,124,S9G2,1,1,8
4660,124,S10G2,1,1,8
4661,124,S11G2,1,0,6
4662,124,S12G2,1,1,6
4663,124,S13G2,1,1,6
4664,124,S14G2,1,1,5
4665,124,S15G2,1,1,4
4666,124,S16G2,1,0,5
4667,124,S17G2,1,1,4
4668,124,S18G2,1,0,6
4669,124,S19G2,1,1,7
4670,124,S20G2,1,1,6
4671,124,S21G2,1,1,5
4672,124,S1G3,1,1,11
4673,124,S2G3,1,0,10
4674,124,S3G3,1,1,8
4675,124,S4G3,1,0,9
4676,124,S5G3,1,1,12
4677,124,S6G3,1,0,6
4678,124,S7G3,1,1,9
4679,124,S8G3,1,1,5
4680,124,S9G3,1,1,5
4681,124,S10G3,1,1,9
4682,124,S11G3,1,0,6
4683,124,S12G3,1,1,6
4684,124,S13G3,1,0,6
4685,124,S14G3,1,1,6
4686,124,S15G3,1,1,6
4687,124,S16G3,1,1,5
4688,124,S17G3,1,0,6
4689,124,S18G3,1,1,4
4690,124,S19G3,1,1,6
4691,124,S20G3,1,1,6
4692,124,S21G3,1,1,3
4693,124,S1G4,1,1,12
4694,124,S2G4,1,1,10
4695,124,S3G4,1,1,10
4696,124,S4G4,1,0,19
4697,124,S5G4,1,0,9
4698,124,S6G4,1,1,10
4699,124,S7G4,1,0,13
4700,124,S8G4,1,1,6
4701,124,S9G4,1,0,6
4702,124,S10G4,1,0,6
4703,124,S11G4,1,0,7
4704,124,S12G4,1,1,4
4705,124,S13G4,1,0,6
4706,124,S14G4,1,0,3
4707,124,S15G4,1,1,4
4708,124,S16G4,1,0,4
4709,124,S17G4,1,1,3
4710,124,S18G4,1,0,4
4711,124,S19G4,1,0,4
4712,124,S20G4,1,0,4
4713,124,S21G4,1,0,4
4714,125,S1G1,1,1,4
4715,125,S2G1,1,1,8
4716,125,S3G1,1,0,6
4717,125,S4G1,1,1,7
4718,125,S5G1,1,0,16
4719,125,S6G1,1,1,5
4720,125,S7G1,1,0,11
4721,125,S8G1,1,0,26
4722,125,S9G1,1,1,8
4723,125,S10G1,1,1,19
4724,125,S11G1,1,1,11
4725,125,S12G1,1,1,23
4726,125,S13G1,1,1,24
4727,125,S14G1,1,1,20
4728,125,S15G1,1,0,16
4729,125,S16G1,1,1,41
4730,125,S17G1,1,0,36
4731,125,S18G1,1,1,111
4732,125,S19G1,1,0,18
4733,125,S20G1,1,1,89
4734,125,S21G1,1,0,40
4735,125,S1G2,1,1,4
4736,125,S2G2,1,0,9
4737,125,S3G2,1,1,14
4738,125,S4G2,1,1,17
4739,125,S5G2,1,0,6
4740,125,S6G2,1,1,3
4741,125,S7G2,1,0,22
4742,125,S8G2,1,0,14
4743,125,S9G2,1,0,8
4744,125,S10G2,1,0,12
4745,125,S11G2,1,0,21
4746,125,S12G2,1,1,11
4747,125,S13G2,1,1,15
4748,125,S14G2,1,1,34
4749,125,S15G2,1,0,88
4750,125,S16G2,1,1,45
4751,125,S17G2,1,1,158
4752,125,S18G2,1,0,54
4753,125,S19G2,1,1,26
4754,125,S20G2,1,1,10
4755,125,S21G2,1,1,47
4756,125,S1G3,1,1,33
4757,125,S2G3,1,1,13
4758,125,S3G3,1,0,24
4759,125,S4G3,1,0,24
4760,125,S5G3,1,0,19
4761,125,S6G3,1,1,5
4762,125,S7G3,1,0,11
4763,125,S8G3,1,1,22
4764,125,S9G3,1,1,19
4765,125,S10G3,1,1,10
4766,125,S11G3,1,1,4
4767,125,S12G3,1,1,4
4768,125,S13G3,1,1,16
4769,125,S14G3,1,1,6
4770,125,S15G3,1,1,19
4771,125,S16G3,1,1,36
4772,125,S17G3,1,1,8
4773,125,S18G3,1,1,33
4774,125,S19G3,1,1,14
4775,125,S20G3,1,1,29
4776,125,S21G3,1,1,27
4777,125,S1G4,1,1,18
4778,125,S2G4,1,0,13
4779,125,S3G4,1,1,12
4780,125,S4G4,1,1,19
4781,125,S5G4,1,1,6
4782,125,S6G4,1,1,27
4783,125,S7G4,1,0,6
4784,125,S8G4,1,1,18
4785,125,S9G4,1,1,5
4786,125,S10G4,1,0,27
4787,125,S11G4,1,0,8
4788,125,S12G4,1,1,8
4789,125,S13G4,1,1,5
4790,125,S14G4,1,1,17
4791,125,S15G4,1,0,25
4792,125,S16G4,1,0,35
4793,125,S17G4,1,0,31
4794,125,S18G4,1,0,20
4795,125,S19G4,1,0,13
4796,125,S20G4,1,1,30
4797,125,S21G4,1,0,10
4798,126,S1G1,1,0,30
4799,126,S2G1,1,1,29
4800,126,S3G1,1,1,31
4801,126,S4G1,1,1,59
4802,126,S5G1,1,1,21
4803,126,S6G1,1,1,27
4804,126,S7G1,1,1,67
4805,126,S8G1,1,0,52
4806,126,S9G1,1,1,42
4807,126,S10G1,1,0,83
4808,126,S11G1,1,0,31
4809,126,S12G1,1,0,24
4810,126,S13G1,1,0,42
4811,126,S14G1,1,0,28
4812,126,S15G1,1,0,19
4813,126,S16G1,1,0,48
4814,126,S17G1,1,0,17
4815,126,S18G1,1,1,18
4816,126,S19G1,1,1,24
4817,126,S20G1,1,1,24
4818,126,S21G1,1,0,20
4819,126,S1G2,1,0,38
4820,126,S2G2,1,0,28
4821,126,S3G2,1,1,38
4822,126,S4G2,1,1,28
4823,126,S5G2,1,1,20
4824,126,S6G2,1,0,56
4825,126,S7G2,1,1,71
4826,126,S8G2,1,0,65
4827,126,S9G2,1,1,53
4828,126,S10G2,1,1,54
4829,126,S11G2,1,1,23
4830,126,S12G2,1,1,21
4831,126,S13G2,1,1,41
4832,126,S14G2,1,1,30
4833,126,S15G2,1,1,14
4834,126,S16G2,1,1,33
4835,126,S17G2,1,1,14
4836,126,S18G2,1,1,24
4837,126,S19G2,1,1,29
4838,126,S20G2,1,1,14
4839,126,S21G2,1,1,18
4840,126,S1G3,1,0,42
4841,126,S2G3,1,1,21
4842,126,S3G3,1,1,64
4843,126,S4G3,1,1,27
4844,126,S5G3,1,1,29
4845,126,S6G3,1,0,19
4846,126,S7G3,1,1,70
4847,126,S8G3,1,1,26
4848,126,S9G3,1,1,87
4849,126,S10G3,1,1,33
4850,126,S11G3,1,1,23
4851,126,S12G3,1,0,19
4852,126,S13G3,1,1,15
4853,126,S14G3,1,1,29
4854,126,S15G3,1,0,22
4855,126,S16G3,1,1,37
4856,126,S17G3,1,1,15
4857,126,S18G3,1,1,28
4858,126,S19G3,1,0,26
4859,126,S20G3,1,0,14
4860,126,S21G3,1,1,19
4861,126,S1G4,1,1,26
4862,126,S2G4,1,0,22
4863,126,S3G4,1,1,22
4864,126,S4G4,1,1,19
4865,126,S5G4,1,0,19
4866,126,S6G4,1,0,37
4867,126,S7G4,1,1,63
4868,126,S8G4,1,1,32
4869,126,S9G4,1,1,31
4870,126,S10G4,1,1,40
4871,126,S11G4,1,1,25
4872,126,S12G4,1,1,45
4873,126,S13G4,1,0,15
4874,126,S14G4,1,1,31
4875,126,S15G4,1,0,11
4876,126,S16G4,1,1,28
4877,126,S17G4,1,0,27
4878,126,S18G4,1,0,22
4879,126,S19G4,1,1,24
4880,126,S20G4,1,0,29
4881,126,S21G4,1,1,20
4882,127,S1G1,1,1,9
4883,127,S2G1,1,1,27
4884,127,S3G1,1,1,23
4885,127,S4G1,1,1,40
4886,127,S5G1,1,0,63
4887,127,S6G1,1,1,44
4888,127,S7G1,1,0,48
4889,127,S8G1,1,1,64
4890,127,S9G1,1,1,42
4891,127,S10G1,1,1,46
4892,127,S11G1,1,1,66
4893,127,S12G1,1,0,87
4894,127,S13G1,1,1,128
4895,127,S14G1,1,0,62
4896,127,S15G1,1,0,52
4897,127,S16G1,1,1,89
4898,127,S17G1,1,1,57
4899,127,S18G1,1,1,56
4900,127,S19G1,1,1,80
4901,127,S20G1,1,1,69
4902,127,S21G1,1,1,62
4903,127,S1G2,1,1,14
4904,127,S2G2,1,1,18
4905,127,S3G2,1,1,32
4906,127,S4G2,1,0,48
4907,127,S5G2,1,0,44
4908,127,S6G2,1,1,24
4909,127,S7G2,1,1,58
4910,127,S8G2,1,1,48
4911,127,S9G2,1,0,53
4912,127,S10G2,1,1,97
4913,127,S11G2,1,0,47
4914,127,S12G2,1,1,76
4915,127,S13G2,1,1,62
4916,127,S14G2,1,1,71
4917,127,S15G2,1,1,61
4918,127,S16G2,1,1,42
4919,127,S17G2,1,1,67
4920,127,S18G2,1,1,87
4921,127,S19G2,1,1,37
4922,127,S20G2,1,0,94
4923,127,S21G2,1,0,48
4924,127,S1G3,1,1,25
4925,127,S2G3,1,1,12
4926,127,S3G3,1,1,18
4927,127,S4G3,1,0,23
4928,127,S5G3,1,1,46
4929,127,S6G3,1,1,57
4930,127,S7G3,1,1,37
4931,127,S8G3,1,1,46
4932,127,S9G3,1,0,38
4933,127,S10G3,1,0,63
4934,127,S11G3,1,1,65
4935,127,S12G3,1,1,94
4936,127,S13G3,1,1,66
4937,127,S14G3,1,1,64
4938,127,S15G3,1,0,68
4939,127,S16G3,1,1,55
4940,127,S17G3,1,1,36
4941,127,S18G3,1,1,67
4942,127,S19G3,1,1,24
4943,127,S20G3,1,0,85
4944,127,S21G3,1,1,62
4945,127,S1G4,1,0,28
4946,127,S2G4,1,1,16
4947,127,S3G4,1,1,17
4948,127,S4G4,1,0,38
4949,127,S5G4,1,0,82
4950,127,S6G4,1,1,52
4951,127,S7G4,1,1,52
4952,127,S8G4,1,0,66
4953,127,S9G4,1,1,44
4954,127,S10G4,1,0,46
4955,127,S11G4,1,1,48
4956,127,S12G4,1,0,40
4957,127,S13G4,1,0,36
4958,127,S14G4,1,1,74
4959,127,S15G4,1,1,52
4960,127,S16G4,1,1,57
4961,127,S17G4,1,1,53
4962,127,S18G4,1,1,54
4963,127,S19G4,1,0,80
4964,127,S20G4,1,1,112
4965,127,S21G4,1,1,42
4966,128,S1G1,1,0,47
4967,128,S2G1,1,0,67
4968,128,S3G1,1,1,40
4969,128,S4G1,1,0,27
4970,128,S5G1,1,1,21
4971,128,S6G1,1,0,14
4972,128,S7G1,1,0,18
4973,128,S8G1,1,0,67
4974,128,S9G1,1,1,10
4975,128,S10G1,1,1,9
4976,128,S11G1,1,1,56
4977,128,S12G1,1,0,56
4978,128,S13G1,1,0,80
4979,128,S14G1,1,0,32
4980,128,S15G1,1,1,37
4981,128,S16G1,1,1,36
4982,128,S17G1,1,1,34
4983,128,S18G1,1,0,25
4984,128,S19G1,1,0,25
4985,128,S20G1,1,0,30
4986,128,S21G1,1,0,23
4987,128,S1G2,1,1,75
4988,128,S2G2,1,0,19
4989,128,S3G2,1,1,26
4990,128,S4G2,1,0,28
4991,128,S5G2,1,1,47
4992,128,S6G2,1,1,34
4993,128,S7G2,1,1,22
4994,128,S8G2,1,1,29
4995,128,S9G2,1,1,28
4996,128,S10G2,1,0,23
4997,128,S11G2,1,1,42
4998,128,S12G2,1,1,57
4999,128,S13G2,1,1,94
5000,128,S14G2,1,1,100
5001,128,S15G2,1,1,35
5002,128,S16G2,1,1,28
5003,128,S17G2,1,1,48
5004,128,S18G2,1,1,24
5005,128,S19G2,1,1,17
5006,128,S20G2,1,1,25
5007,128,S21G2,1,1,13
5008,128,S1G3,1,1,47
5009,128,S2G3,1,1,23
5010,128,S3G3,1,1,27
5011,128,S4G3,1,1,28
5012,128,S5G3,1,1,15
5013,128,S6G3,1,1,40
5014,128,S7G3,1,0,30
5015,128,S8G3,1,1,48
5016,128,S9G3,1,1,12
5017,128,S10G3,1,0,56
5018,128,S11G3,1,1,56
5019,128,S12G3,1,1,76
5020,128,S13G3,1,1,63
5021,128,S14G3,1,1,63
5022,128,S15G3,1,0,54
5023,128,S16G3,1,0,34
5024,128,S17G3,1,0,28
5025,128,S18G3,1,1,18
5026,128,S19G3,1,1,39
5027,128,S20G3,1,0,28
5028,128,S21G3,1,1,34
5029,128,S1G4,1,1,65
5030,128,S2G4,1,0,35
5031,128,S3G4,1,0,44
5032,128,S4G4,1,0,37
5033,128,S5G4,1,0,29
5034,128,S6G4,1,1,28
5035,128,S7G4,1,0,41
5036,128,S8G4,1,1,14
5037,128,S9G4,1,0,20
5038,128,S10G4,1,0,12
5039,128,S11G4,1,1,78
5040,128,S12G4,1,0,57
5041,128,S13G4,1,1,96
5042,128,S14G4,1,1,30
5043,128,S15G4,1,1,62
5044,128,S16G4,1,0,22
5045,128,S17G4,1,0,30
5046,128,S18G4,1,1,31
5047,128,S19G4,1,1,16
5048,128,S20G4,1,1,24
5049,128,S21G4,1,1,21
5050,129,S1G1,1,0,33
5051,129,S2G1,1,1,38
5052,129,S3G1,1,0,27
5053,129,S4G1,1,0,20
5054,129,S5G1,1,0,42
5055,129,S6G1,1,0,10
5056,129,S7G1,1,0,18
5057,129,S8G1,1,0,9
5058,129,S9G1,1,0,17
5059,129,S10G1,1,1,11
5060,129,S11G1,1,0,9
5061,129,S12G1,1,0,11
5062,129,S13G1,1,0,11
5063,129,S14G1,1,0,7
5064,129,S15G1,1,0,5
5065,129,S16G1,1,0,6
5066,129,S17G1,1,1,12
5067,129,S18G1,1,0,6
5068,129,S19G1,1,0,8
5069,129,S20G1,1,0,9
5070,129,S21G1,1,0,5
5071,129,S1G2,1,1,42
5072,129,S2G2,1,1,40
5073,129,S3G2,1,1,40
5074,129,S4G2,1,1,42
5075,129,S5G2,1,1,15
5076,129,S6G2,1,1,8
5077,129,S7G2,1,1,12
5078,129,S8G2,1,1,11
5079,129,S9G2,1,1,14
5080,129,S10G2,1,0,8
5081,129,S11G2,1,1,16
5082,129,S12G2,1,1,8
5083,129,S13G2,1,1,7
5084,129,S14G2,1,1,11
5085,129,S15G2,1,1,6
5086,129,S16G2,1,1,6
5087,129,S17G2,1,1,9
5088,129,S18G2,1,0,13
5089,129,S19G2,1,1,8
5090,129,S20G2,1,0,11
5091,129,S21G2,1,1,7
5092,129,S1G3,1,1,31
5093,129,S2G3,1,1,33
5094,129,S3G3,1,1,30
5095,129,S4G3,1,1,20
5096,129,S5G3,1,0,5
5097,129,S6G3,1,1,13
5098,129,S7G3,1,0,9
5099,129,S8G3,1,1,4
5100,129,S9G3,1,1,13
5101,129,S10G3,1,1,10
5102,129,S11G3,1,0,7
5103,129,S12G3,1,1,11
5104,129,S13G3,1,1,11
5105,129,S14G3,1,1,6
5106,129,S15G3,1,1,4
5107,129,S16G3,1,0,3
5108,129,S17G3,1,1,9
5109,129,S18G3,1,1,8
5110,129,S19G3,1,0,8
5111,129,S20G3,1,0,9
5112,129,S21G3,1,1,6
5113,129,S1G4,1,0,40
5114,129,S2G4,1,0,35
5115,129,S3G4,1,0,36
5116,129,S4G4,1,0,35
5117,129,S5G4,1,0,16
5118,129,S6G4,1,0,5
5119,129,S7G4,1,0,22
5120,129,S8G4,1,0,18
5121,129,S9G4,1,1,17
5122,129,S10G4,1,0,11
5123,129,S11G4,1,0,5
5124,129,S12G4,1,1,10
5125,129,S13G4,1,0,11
5126,129,S14G4,1,0,4
5127,129,S15G4,1,0,4
5128,129,S16G4,1,0,6
5129,129,S17G4,1,0,5
5130,129,S18G4,1,0,6
5131,129,S19G4,1,0,8
5132,129,S20G4,1,0,7
5133,129,S21G4,1,1,6
5134,130,S1G1,1,1,8
5135,130,S2G1,1,1,4
5136,130,S3G1,1,1,8
5137,130,S4G1,1,0,7
5138,130,S5G1,1,1,7
5139,130,S6G1,1,0,3
5140,130,S7G1,1,0,4
5141,130,S8G1,1,0,5
5142,130,S9G1,1,0,8
5143,130,S10G1,1,1,5
5144,130,S11G1,1,0,4
5145,130,S12G1,1,1,6
5146,130,S13G1,1,1,9
5147,130,S14G1,1,0,5
5148,130,S15G1,1,1,10
5149,130,S16G1,1,0,5
5150,130,S17G1,1,1,4
5151,130,S18G1,1,0,5
5152,130,S19G1,1,0,6
5153,130,S20G1,1,0,9
5154,130,S21G1,1,0,10
5155,130,S1G2,1,0,7
5156,130,S2G2,1,1,6
5157,130,S3G2,1,0,9
5158,130,S4G2,1,0,9
5159,130,S5G2,1,1,3
5160,130,S6G2,1,0,2
5161,130,S7G2,1,1,4
5162,130,S8G2,1,1,5
5163,130,S9G2,1,1,5
5164,130,S10G2,1,0,6
5165,130,S11G2,1,0,6
5166,130,S12G2,1,1,5
5167,130,S13G2,1,1,6
5168,130,S14G2,1,0,6
5169,130,S15G2,1,0,14
5170,130,S16G2,1,1,6
5171,130,S17G2,1,1,5
5172,130,S18G2,1,1,9
5173,130,S19G2,1,0,8
5174,130,S20G2,1,0,6
5175,130,S21G2,1,0,8
5176,130,S1G3,1,0,12
5177,130,S2G3,1,0,7
5178,130,S3G3,1,1,6
5179,130,S4G3,1,1,11
5180,130,S5G3,1,1,8
5181,130,S6G3,1,1,5
5182,130,S7G3,1,1,5
5183,130,S8G3,1,1,6
5184,130,S9G3,1,1,5
5185,130,S10G3,1,1,5
5186,130,S11G3,1,1,12
5187,130,S12G3,1,0,7
5188,130,S13G3,1,1,7
5189,130,S14G3,1,0,11
5190,130,S15G3,1,0,5
5191,130,S16G3,1,1,4
5192,130,S17G3,1,1,14
5193,130,S18G3,1,1,6
5194,130,S19G3,1,1,9
5195,130,S20G3,1,1,8
5196,130,S21G3,1,1,8
5197,130,S1G4,1,1,13
5198,130,S2G4,1,1,6
5199,130,S3G4,1,0,6
5200,130,S4G4,1,1,9
5201,130,S5G4,1,1,10
5202,130,S6G4,1,0,6
5203,130,S7G4,1,1,5
5204,130,S8G4,1,1,5
5205,130,S9G4,1,0,7
5206,130,S10G4,1,1,5
5207,130,S11G4,1,0,5
5208,130,S12G4,1,0,8
5209,130,S13G4,1,0,12
5210,130,S14G4,1,1,8
5211,130,S15G4,1,1,6
5212,130,S16G4,1,0,8
5213,130,S17G4,1,0,7
5214,130,S18G4,1,1,5
5215,130,S19G4,1,0,7
5216,130,S20G4,1,1,8
5217,130,S21G4,1,0,4
5218,131,S1G1,1,1,21
5219,131,S2G1,1,0,32
5220,131,S3G1,1,1,15
5221,131,S4G1,1,0,18
5222,131,S5G1,1,1,46
5223,131,S6G1,1,0,13
5224,131,S7G1,1,0,39
5225,131,S8G1,1,1,19
5226,131,S9G1,1,1,31
5227,131,S10G1,1,0,32
5228,131,S11G1,1,0,30
5229,131,S12G1,1,1,19
5230,131,S13G1,1,1,44
5231,131,S14G1,1,1,67
5232,131,S15G1,1,0,50
5233,131,S16G1,1,1,30
5234,131,S17G1,1,0,23
5235,131,S18G1,1,1,42
5236,131,S19G1,1,1,17
5237,131,S20G1,1,0,59
5238,131,S1G2,1,0,11
5239,131,S2G2,1,1,20
5240,131,S3G2,1,1,15
5241,131,S4G2,1,1,27
5242,131,S5G2,1,0,25
5243,131,S6G2,1,1,28
5244,131,S7G2,1,0,29
5245,131,S8G2,1,1,64
5246,131,S9G2,1,1,24
5247,131,S10G2,1,1,11
5248,131,S11G2,1,1,46
5249,131,S12G2,1,1,49
5250,131,S13G2,1,1,33
5251,131,S14G2,1,0,26
5252,131,S15G2,1,1,28
5253,131,S16G2,1,1,23
5254,131,S17G2,1,1,30
5255,131,S18G2,1,1,47
5256,131,S19G2,1,1,41
5257,131,S20G2,1,1,40
5258,131,S1G3,1,1,17
5259,131,S2G3,1,1,32
5260,131,S3G3,1,1,84
5261,131,S4G3,1,1,23
5262,131,S5G3,1,0,30
5263,131,S6G3,1,1,19
5264,131,S7G3,1,1,13
5265,131,S8G3,1,0,21
5266,131,S9G3,1,1,29
5267,131,S10G3,1,0,24
5268,131,S11G3,1,1,68
5269,131,S12G3,1,0,33
5270,131,S13G3,1,1,31
5271,131,S14G3,1,1,31
5272,131,S15G3,1,1,42
5273,131,S16G3,1,1,28
5274,131,S17G3,1,0,46
5275,131,S18G3,1,1,62
5276,131,S19G3,1,1,32
5277,131,S20G3,1,1,76
5278,131,S1G4,1,0,11
5279,131,S2G4,1,1,15
5280,131,S3G4,1,0,44
5281,131,S4G4,1,1,29
5282,131,S5G4,1,1,34
5283,131,S6G4,1,1,42
5284,131,S7G4,1,1,11
5285,131,S8G4,1,0,30
5286,131,S9G4,1,1,20
5287,131,S10G4,1,1,20
5288,131,S11G4,1,1,36
5289,131,S12G4,1,1,26
5290,131,S13G4,1,1,35
5291,131,S14G4,1,1,30
5292,131,S15G4,1,0,26
5293,131,S16G4,1,1,38
5294,131,S17G4,1,1,28
5295,131,S18G4,1,0,32
5296,131,S19G4,1,0,46
5297,131,S20G4,1,1,49
5298,132,S1G1,1,0,20
5299,132,S2G1,1,1,53
5300,132,S3G1,1,0,26
